class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0,-0.0019995253533124924,0.08358203619718552,-0.02829931117594242,0.06401517987251282,-0.04520508646965027,0.04655091464519501,-0.06932338327169418,0.02416018396615982,-0.08680590987205505,0.0037332363426685333,-0.02332482300698757,-0.0015218579210340977,-0.02690041810274124,-0.027918970212340355,-0.03173445910215378,-0.04730379208922386,-0.0424976572394371,-0.06369616091251373,-0.003014491405338049,-0.0033891452476382256,-0.00042356736958026886,-0.04025537520647049,-0.008919987827539444,-0.06294029951095581,-0.015927832573652267,-0.08660867810249329,0.013715527951717377,-0.0024912930093705654,0.01554490439593792,-0.029558192938566208,0.01297519076615572,-0.054131511598825455,0.007025866769254208,-0.07485324889421463,0.022967709228396416,0.009283849038183689,0.031047839671373367,-0.010595707222819328,0.03260292857885361,-0.036399442702531815,0.026583552360534668,-0.05391136184334755
0,0.002021605148911476,0.08022774755954742,-0.02577850967645645,0.06205536425113678,-0.04459181800484657,0.042399004101753235,-0.06778867542743683,0.021974168717861176,-0.08588960766792297,0.0018826350569725037,-0.024332918226718903,0.0011446778662502766,-0.027932291850447655,-0.02620668336749077,-0.034255217760801315,-0.046847693622112274,-0.044724296778440475,-0.06186468526721001,-0.003628416685387492,-0.003364225849509239,-0.0013833185657858849,-0.03968484699726105,-0.009355800226330757,-0.06120693311095238,-0.01781001314520836,-0.08619137853384018,0.014953579753637314,-0.003319172188639641,0.016758114099502563,-0.02992403693497181,0.014359591528773308,-0.052543751895427704,0.005765565671026707,-0.07212399691343307,0.023693537339568138,0.009964028373360634,0.032647062093019485,-0.0106795160099864,0.03312696889042854,-0.034282438457012177,0.02878720685839653,-0.05185714736580849
0,0.01925268955528736,0.08525815606117249,-0.014522549696266651,0.07053091377019882,-0.03733373433351517,0.05372174456715584,-0.061554815620183945,0.035436227917671204,-0.08254320919513702,0.012665447778999805,-0.027517395094037056,0.005233021918684244,-0.03682506084442139,-0.022443197667598724,-0.04621756821870804,-0.04146704077720642,-0.05847233906388283,-0.0529341995716095,-0.004475454334169626,-0.003680206136777997,-0.007608738727867603,-0.04093806445598602,-0.01912902481853962,-0.05945327877998352,-0.029940996319055557,-0.08081768453121185,0.01799563318490982,-0.0060105943121016026,0.015288284048438072,-0.03329683095216751,0.008353503420948982,-0.054011233150959015,-0.0005260007455945015,-0.0703570768237114,0.031321458518505096,0.007841499522328377,0.0352579765021801,-0.016722774133086205,0.032899171113967896,-0.0382080078125,0.026785878464579582,-0.0544859953224659
0,0.001964231953024864,0.08563714474439621,-0.026796231046319008,0.06534944474697113,-0.04624248668551445,0.04376037418842316,-0.0700765997171402,0.02219284325838089,-0.08952142298221588,-0.0016517974436283112,-0.027065517380833626,0.0005249548703432083,-0.031801335513591766,-0.026181984692811966,-0.03827941417694092,-0.047580793499946594,-0.05027633160352707,-0.06038430705666542,-0.0035875518806278706,-0.0038922512903809547,-0.0017639165744185448,-0.040777068585157394,-0.010416545905172825,-0.0619775652885437,-0.017937950789928436,-0.08547912538051605,0.01747327484190464,-0.003201625542715192,0.01879170909523964,-0.030820850282907486,0.01591917872428894,-0.05103401094675064,0.006773084402084351,-0.06926683336496353,0.026995552703738213,0.011038568802177906,0.03602240979671478,-0.010022368282079697,0.03747174143791199,-0.032923489809036255,0.03256140276789665,-0.0500456765294075
0,0.002541806548833847,0.08528002351522446,-0.02690209075808525,0.06360852718353271,-0.04738369584083557,0.04107438400387764,-0.07226528972387314,0.016309212893247604,-0.09442972391843796,-0.007865249179303646,-0.02734946459531784,-0.001084866002202034,-0.03181428089737892,-0.027870556339621544,-0.037970997393131256,-0.04895816370844841,-0.049324341118335724,-0.06264927983283997,-0.00358470412902534,-0.0036331512965261936,-0.0020575691014528275,-0.04129389300942421,-0.009389250539243221,-0.06127234920859337,-0.016236817464232445,-0.08130034804344177,0.0177322831004858,-0.003041174728423357,0.018501194193959236,-0.030734416097402573,0.014682509005069733,-0.05055580288171768,0.008834902197122574,-0.06529715657234192,0.02708221599459648,0.010978170670568943,0.037846650928258896,-0.00913237500935793,0.04059412702918053,-0.03239947929978371,0.036670148372650146,-0.04654105007648468
0,0.0037014689296483994,0.08385255187749863,-0.024901479482650757,0.06213982030749321,-0.045254047960042953,0.03813813254237175,-0.06880786269903183,0.01270888652652502,-0.08917088806629181,-0.013589703477919102,-0.026031985878944397,-0.00172779755666852,-0.029681963846087456,-0.028232496231794357,-0.03633209317922592,-0.0510086715221405,-0.04530172795057297,-0.06520681828260422,-0.003990135155618191,-0.003524279687553644,-0.0008544884622097015,-0.04142361879348755,-0.0066631874069571495,-0.06411602348089218,-0.013447040691971779,-0.08467425405979156,0.01687600091099739,-0.0024051289074122906,0.01756267249584198,-0.031272195279598236,0.015123034827411175,-0.05215884745121002,0.00848760548979044,-0.06749175488948822,0.026591230183839798,0.010389449074864388,0.03628097102046013,-0.008938217535614967,0.040110889822244644,-0.03194330632686615,0.036841414868831635,-0.0460829958319664
0,0.006716135889291763,0.0866316705942154,-0.021627698093652725,0.06321043521165848,-0.04115039482712746,0.038966353982686996,-0.06480101495981216,0.010832106694579124,-0.08380473405122757,-0.015766538679599762,-0.02660735882818699,-0.0017887484282255173,-0.031075485050678253,-0.03018174320459366,-0.035508524626493454,-0.051576025784015656,-0.0439961776137352,-0.06729277223348618,-0.004209425300359726,-0.00371934799477458,-0.001658538356423378,-0.042815838009119034,-0.007090846076607704,-0.06416361033916473,-0.011108115315437317,-0.08297126740217209,0.017595922574400902,-0.0017111175693571568,0.01833750307559967,-0.03142320364713669,0.015227791853249073,-0.05124291777610779,0.011950628831982613,-0.0668741837143898,0.029479602351784706,0.011491348966956139,0.03759045898914337,-0.008647754788398743,0.04142215475440025,-0.030448155477643013,0.03962191194295883,-0.04594375938177109
0,0.007715251296758652,0.0890934020280838,-0.02102030999958515,0.06701632589101791,-0.03993433341383934,0.04202304780483246,-0.06430604308843613,0.013018893077969551,-0.08065088093280792,-0.015234217047691345,-0.028380347415804863,-0.001818512100726366,-0.03177060931921005,-0.030943088233470917,-0.03533713519573212,-0.053486309945583344,-0.042243633419275284,-0.070684053003788,-0.004653332754969597,-0.004227200523018837,-0.0019294973462820053,-0.04378332570195198,-0.005341339856386185,-0.06607083231210709,-0.007020276039838791,-0.08603914827108383,0.017891664057970047,-0.0014034458436071873,0.018530575558543205,-0.03118680790066719,0.016432268545031548,-0.05199588090181351,0.014572357758879662,-0.06861233711242676,0.031204160302877426,0.01334195677191019,0.039354972541332245,-0.007730412296950817,0.043053317815065384,-0.029686320573091507,0.04152342677116394,-0.04627315327525139
0,0.00728253647685051,0.09254122525453568,-0.020825188606977463,0.0687578096985817,-0.03905746340751648,0.045196596533060074,-0.058725349605083466,0.01597658172249794,-0.07677148282527924,-0.01305964682251215,-0.027488183230161667,-0.0030217492021620274,-0.030237846076488495,-0.03324621915817261,-0.0339871346950531,-0.05372888594865799,-0.0425807386636734,-0.07110641896724701,-0.0040949564427137375,-0.004622056148946285,0.0009158905595541,-0.043657805770635605,-0.004080029204487801,-0.06713509559631348,-0.0073539577424526215,-0.08744875341653824,0.0181642584502697,-0.001053911168128252,0.018749967217445374,-0.03266409784555435,0.014477502554655075,-0.05372452735900879,0.013975775800645351,-0.07048915326595306,0.02904043160378933,0.014480920508503914,0.03806854784488678,-0.008123153820633888,0.042980827391147614,-0.028915228322148323,0.04003072530031204,-0.04231421649456024
0,0.005916286259889603,0.0992293506860733,-0.018592003732919693,0.07694587111473083,-0.03258656710386276,0.05229255184531212,-0.05224619433283806,0.02127956971526146,-0.06642047315835953,-0.006339487619698048,-0.02423614077270031,-0.00329273147508502,-0.02459997870028019,-0.03189235180616379,-0.027364984154701233,-0.05549924820661545,-0.0305593553930521,-0.07450268417596817,-0.004107869230210781,-0.006374517921358347,-0.0005966201424598694,-0.04402550309896469,-0.002598920837044716,-0.06796828657388687,-0.0005675982683897018,-0.08880363404750824,0.015387117862701416,-0.000946111511439085,0.01823538728058338,-0.0314209908246994,0.020229799672961235,-0.05093803256750107,0.02108866348862648,-0.06929542124271393,0.026519931852817535,0.017731400206685066,0.03551878780126572,-0.003938136622309685,0.04093115031719208,-0.02518010511994362,0.04307299107313156,-0.03988198935985565
0,0.010202143341302872,0.09408809244632721,-0.018020642921328545,0.07407186925411224,-0.032225869596004486,0.049712393432855606,-0.05098864063620567,0.02092899940907955,-0.06900198757648468,-0.006543554365634918,-0.024366987869143486,-0.004422650672495365,-0.027109971269965172,-0.032387856394052505,-0.02981482818722725,-0.055056408047676086,-0.032518282532691956,-0.07580170035362244,-0.004019149579107761,-0.005389166064560413,-0.0011059697717428207,-0.04091847687959671,-0.0034745633602142334,-0.06573911011219025,-0.004506096243858337,-0.08662034571170807,0.015376699157059193,-0.000144133809953928,0.017344225198030472,-0.029029380530118942,0.017164817079901695,-0.05100195109844208,0.016582611948251724,-0.07032734900712967,0.02640403062105179,0.01738363318145275,0.0352502204477787,-0.004469339735805988,0.03980240970849991,-0.025909170508384705,0.04093682020902634,-0.04192834347486496
0,0.012783300131559372,0.08736556768417358,-0.015500965528190136,0.07047202438116074,-0.03151269629597664,0.04828006029129028,-0.0471036434173584,0.022172734141349792,-0.06530967354774475,-0.003055877983570099,-0.02151583693921566,-0.003540840931236744,-0.026753021404147148,-0.027799606323242188,-0.02875501476228237,-0.04748498648405075,-0.03325050324201584,-0.06799750030040741,-0.0034352121874690056,-0.004754985217005014,-0.0008448297157883644,-0.036892302334308624,-0.004069438204169273,-0.06206109747290611,-0.00569605827331543,-0.08327032625675201,0.01456134207546711,-0.0014538397081196308,0.014541472308337688,-0.026451339945197105,0.013703376054763794,-0.04892658814787865,0.015409577637910843,-0.06800958514213562,0.024147076532244682,0.015460319817066193,0.032916780561208725,-0.005307348445057869,0.038837119936943054,-0.0239298976957798,0.039606500416994095,-0.038113784044981
0,0.013733232393860817,0.08357603847980499,-0.014504211954772472,0.06665677577257156,-0.03105221688747406,0.04645456373691559,-0.04730897396802902,0.01952807605266571,-0.062321390956640244,-0.005428185686469078,-0.022308390587568283,-0.0030468530021607876,-0.02641984075307846,-0.028754856437444687,-0.029067151248455048,-0.04917311295866966,-0.03553074598312378,-0.07077714800834656,-0.0034446395002305508,-0.004514735192060471,-0.0012646587565541267,-0.0382019504904747,-0.004931973293423653,-0.06348275393247604,-0.007868722081184387,-0.08650292456150055,0.01407342217862606,-0.00232106726616621,0.013450867496430874,-0.027749909088015556,0.012773774564266205,-0.05085921660065651,0.014433667995035648,-0.07045771926641464,0.024302268400788307,0.013554058969020844,0.033486828207969666,-0.00632498599588871,0.03852982074022293,-0.02872762829065323,0.04089202359318733,-0.043974097818136215
0,0.021740011870861053,0.0844966247677803,-0.01224547065794468,0.06943294405937195,-0.03611860051751137,0.05294657498598099,-0.06191479042172432,0.034387458115816116,-0.08313945680856705,0.011257103644311428,-0.026919018477201462,0.004690558649599552,-0.03555113822221756,-0.022965531796216965,-0.044669851660728455,-0.04217786341905594,-0.056299060583114624,-0.05363062024116516,-0.004316671751439571,-0.0036311561707407236,-0.00815720483660698,-0.04018061235547066,-0.01921750232577324,-0.06099240109324455,-0.02885647490620613,-0.07893233001232147,0.0172931719571352,-0.005588687025010586,0.014427978545427322,-0.032517075538635254,0.009254059754312038,-0.05264702066779137,0.001056147739291191,-0.06915532797574997,0.030651597306132317,0.007399735972285271,0.03580049052834511,-0.01583041436970234,0.03263826668262482,-0.03760787844657898,0.02684761956334114,-0.05178475379943848
0,0.017157714813947678,0.08822665363550186,-0.013430999591946602,0.06982415914535522,-0.029807234182953835,0.047674812376499176,-0.049694254994392395,0.019322965294122696,-0.06949470937252045,-0.005271328613162041,-0.024263175204396248,-0.0029025108087807894,-0.03000951185822487,-0.030303020030260086,-0.034946247935295105,-0.05181737616658211,-0.04285820201039314,-0.07047399878501892,-0.004292805213481188,-0.00513220950961113,-0.003744366578757763,-0.04086463525891304,-0.008708331733942032,-0.06562890112400055,-0.014048786833882332,-0.08622420579195023,0.015683334320783615,-0.0007540839724242687,0.014596093446016312,-0.0307412538677454,0.01303568109869957,-0.052948515862226486,0.011847078800201416,-0.0708051547408104,0.027326928451657295,0.015250023454427719,0.03494417294859886,-0.009005916304886341,0.03963190317153931,-0.03129066899418831,0.03881996124982834,-0.04935787245631218
0,0.016945304349064827,0.08556370437145233,-0.013508342206478119,0.0682702586054802,-0.03291325271129608,0.047231219708919525,-0.05539686232805252,0.020431332290172577,-0.07383105158805847,-0.005185429006814957,-0.02530025690793991,-0.0004375702701508999,-0.03173741698265076,-0.029249725863337517,-0.03644772619009018,-0.05032947659492493,-0.046011898666620255,-0.06923031061887741,-0.003937508445233107,-0.004337824881076813,-0.0048911417834460735,-0.04326945170760155,-0.010783379897475243,-0.06684480607509613,-0.01774176023900509,-0.08978018164634705,0.01544105727225542,-0.0036779099609702826,0.01303087081760168,-0.0327075831592083,0.01058061234652996,-0.05592690780758858,0.008847309276461601,-0.074458047747612,0.02835703082382679,0.010967888869345188,0.03690057620406151,-0.0122001264244318,0.038939762860536575,-0.03529956191778183,0.03749978542327881,-0.05162579193711281
0,0.013484178110957146,0.08323026448488235,-0.017020784318447113,0.06566982716321945,-0.03617599233984947,0.0442483089864254,-0.059068527072668076,0.022865908220410347,-0.07929766178131104,-0.0010025613009929657,-0.024156326428055763,-0.0015699686482548714,-0.029862970113754272,-0.02933407574892044,-0.03616474196314812,-0.050431039184331894,-0.04559273645281792,-0.06557025760412216,-0.003649875521659851,-0.004238083027303219,-0.0017123855650424957,-0.0407390333712101,-0.00903334654867649,-0.06558078527450562,-0.014171002432703972,-0.08510029315948486,0.015652978792786598,-0.003198186634108424,0.015279211103916168,-0.03128277510404587,0.013846655376255512,-0.054519880563020706,0.009053549729287624,-0.07280951738357544,0.026744414120912552,0.010470569133758545,0.03785792365670204,-0.011019515804946423,0.04162959009408951,-0.03496910631656647,0.03763657435774803,-0.049677908420562744
0,0.013228615745902061,0.08383398503065109,-0.018737344071269035,0.06606703251600266,-0.04083067551255226,0.046359047293663025,-0.06486727297306061,0.02603752538561821,-0.08518608659505844,0.0019631003960967064,-0.027498262003064156,0.0027992953546345234,-0.033229175955057144,-0.025595221668481827,-0.04047055169939995,-0.04520868882536888,-0.050202615559101105,-0.05700182914733887,-0.004178311675786972,-0.0037737747188657522,-0.0037482883781194687,-0.041678961366415024,-0.011721035465598106,-0.06176910549402237,-0.018241938203573227,-0.08144763112068176,0.018249541521072388,-0.0046987528912723064,0.01819402538239956,-0.033593710511922836,0.013934805989265442,-0.055056266486644745,0.009389575570821762,-0.0707964226603508,0.030603526160120964,0.008218871429562569,0.0396420881152153,-0.014827506616711617,0.04276789352297783,-0.0371427945792675,0.03999747708439827,-0.05194665119051933
0,0.01074668113142252,0.08140231668949127,-0.020179759711027145,0.06374537944793701,-0.04041570797562599,0.045112330466508865,-0.06257984042167664,0.025015290826559067,-0.08056851476430893,0.002542627975344658,-0.02536170557141304,0.0020474502816796303,-0.030331578105688095,-0.025632355362176895,-0.03880762308835983,-0.04653158038854599,-0.04873673617839813,-0.05702127516269684,-0.003721552435308695,-0.003785432782024145,-0.0030269543640315533,-0.04121224209666252,-0.010970018804073334,-0.06294684112071991,-0.018623411655426025,-0.08292104303836823,0.016011344268918037,-0.0035311984829604626,0.01642090082168579,-0.0342484749853611,0.013399071991443634,-0.056278083473443985,0.006766988430172205,-0.07403142005205154,0.025905275717377663,0.009286114946007729,0.03474600240588188,-0.014661740511655807,0.03763328120112419,-0.03738413006067276,0.03372843563556671,-0.05368238314986229
0,0.009378929622471333,0.0782260000705719,-0.018481753766536713,0.06341475993394852,-0.041988834738731384,0.04589449241757393,-0.06273198127746582,0.02451205998659134,-0.07985188812017441,0.008844750002026558,-0.02472000941634178,0.00085232756100595,-0.03201955929398537,-0.0257358867675066,-0.03559519350528717,-0.042139697819948196,-0.046193499118089676,-0.05908893048763275,-0.004137363750487566,-0.002441642340272665,-0.004210391081869602,-0.03954030200839043,-0.012452198192477226,-0.06422599405050278,-0.024683790281414986,-0.0863274335861206,0.014559762552380562,-0.0033959029242396355,0.014160415157675743,-0.03163067251443863,0.009690066799521446,-0.05808902531862259,0.0023569930344820023,-0.07823465764522552,0.02526956796646118,0.006518073845654726,0.034272775053977966,-0.01261604018509388,0.03378313407301903,-0.03748065605759621,0.029901815578341484,-0.055886801332235336
0,0.010533074848353863,0.08085128664970398,-0.0164012648165226,0.06395646929740906,-0.034974418580532074,0.046799518167972565,-0.057603273540735245,0.02710256539285183,-0.07612578570842743,0.011093559674918652,-0.0221547894179821,0.0003824383020401001,-0.030079849064350128,-0.02460390143096447,-0.03761536255478859,-0.04482417181134224,-0.0482512041926384,-0.059629522264003754,-0.0029737590812146664,-0.0028444291092455387,-0.00564175471663475,-0.038145679980516434,-0.015326693654060364,-0.06198657676577568,-0.023660331964492798,-0.08312569558620453,0.013428098522126675,-0.0037190448492765427,0.0129624018445611,-0.030522648245096207,0.009187184274196625,-0.05460819974541664,0.0016231285408139229,-0.07469040900468826,0.02357465773820877,0.0068123312667012215,0.02989167347550392,-0.014416906982660294,0.03198842331767082,-0.03865828737616539,0.024509288370609283,-0.05426354706287384
0,0.012968000024557114,0.08512881398200989,-0.015422821044921875,0.06939295679330826,-0.03483353927731514,0.05325295403599739,-0.057459600269794464,0.03577041253447533,-0.0771208181977272,0.01662021316587925,-0.02237357757985592,0.0024757632054388523,-0.029993250966072083,-0.023100631311535835,-0.038836169987916946,-0.043725792318582535,-0.05028536170721054,-0.056820761412382126,-0.0033852269407361746,-0.003453361103311181,-0.005265398416668177,-0.040095254778862,-0.015535424463450909,-0.06276530027389526,-0.025145448744297028,-0.08512131869792938,0.013681458309292793,-0.004646581597626209,0.013837268576025963,-0.030586527660489082,0.008502233773469925,-0.05378221720457077,-0.0023966869339346886,-0.07453002780675888,0.022933831438422203,0.008617257699370384,0.03112470544874668,-0.012556742876768112,0.030574314296245575,-0.03720575198531151,0.022609848529100418,-0.052171241492033005
0,0.012052912265062332,0.08608496934175491,-0.014059021137654781,0.07150784879922867,-0.03366188332438469,0.05293770506978035,-0.05566689372062683,0.03540979325771332,-0.07518672198057175,0.014120460487902164,-0.021480930969119072,0.0013237856328487396,-0.029790498316287994,-0.023914936929941177,-0.038991499692201614,-0.04350697249174118,-0.0493495911359787,-0.05746093764901161,-0.0036256308667361736,-0.004211967810988426,-0.006950667593628168,-0.04085856303572655,-0.018219400197267532,-0.06362319737672806,-0.026651620864868164,-0.08372443914413452,0.013208149932324886,-0.00417027622461319,0.012559659779071808,-0.03291933611035347,0.006014078389853239,-0.055890049785375595,-0.005151428282260895,-0.07658509165048599,0.022296199575066566,0.00866602547466755,0.030218511819839478,-0.013365501537919044,0.0306239053606987,-0.03964005038142204,0.021257618442177773,-0.05392591655254364
